stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
10245,4323,"Kipling Ave at Hinton Rd",,43.725844,-79.573657,,,,,,1
10247,11611,"Steeles Ave East at Markham Rd West Side",,43.836512,-79.252190,,,,,,1
10248,14116,"McNicoll Ave at Stonebridge Blvd",,43.805560,-79.324084,,,,,,1
10249,6193,"The Westway at Kipling Ave",,43.685799,-79.554456,,,,,,1
10250,3683,"Greenwood Ave at Oakvale Ave South Side",,43.679400,-79.331625,,,,,,1
10251,677,"Burnhamthorpe Rd at Burnhamthorpe Park Blvd West Side",,43.650449,-79.533969,,,,,,1
10252,5364,"Lawrence Ave West at Dufflaw Rd",,43.712892,-79.460752,,,,,,1
10253,5239,"Lawrence Ave East at Brimley Rd",,43.753319,-79.255596,,,,,,1
10254,8794,"Willowdale Ave at Byng Ave",,43.778631,-79.405942,,,,,,1
10255,9701,"Gerrard St East at Malvern Ave",,43.685253,-79.294545,,,,,,1
10256,5687,"Midland Ave at Baylawn Dr",,43.800337,-79.284978,,,,,,1
10258,3745,"Hullmar Dr at Shoreham Dr",,43.767129,-79.528588,,,,,,1
10259,1750,"The Bridle Path at Saintfield Ave",,43.729257,-79.360483,,,,,,1
10260,8686,"Opposite 451 The West Mall",,43.647070,-79.567951,,,,,,1
10261,13532,"McCowan Rd at Manhattan Dr",,43.881910,-79.288247,,,,,,1
10262,6981,"Royal York Rd at Bell Royal Crt North Side",,43.672553,-79.522299,,,,,,2
10264,5439,"Leslie St at Eglinton Ave East North Side",,43.718350,-79.350236,,,,,,1
10265,253,"Bay St at Hagerman St",,43.654565,-79.383369,,,,,,1
10266,4427,"Lawrence Ave East at West Hill Dr",,43.769932,-79.179771,,,,,,1
10267,3491,"Dundas St West at Chelsea Ave",,43.658218,-79.453041,,,,,,1
10268,7926,"Lawson Rd at Centennial Rd West Side",,43.787462,-79.151168,,,,,,1
10269,13955,"Roywood Dr at Marbury Cres (East) East Side",,43.764386,-79.333450,,,,,,1
10270,1013,"Dupont St at Huron St West Side",,43.675327,-79.405139,,,,,,1
10271,1266,"Maniza Rd at Plewes Rd",,43.734903,-79.464216,,,,,,1
10272,14142,"Birchmount Rd at Newlands Ave",,43.710031,-79.269463,,,,,,1
10273,12038,"Queen's Plate Dr (West) at Janda Crt",,43.723155,-79.600731,,,,,,1
10275,1780,"Cosburn Ave at Gledhill Ave",,43.697067,-79.313067,,,,,,1
10276,2014,"Dufferin St at Alma Ave",,43.644509,-79.429381,,,,,,1
10277,8123,"Spadina Ave at Front St West",,43.642934,-79.394028,,,,,,1
10279,1089,"Gerrard St East at Greenwood Ave",,43.670802,-79.328156,,,,,,2
10280,6986,"Royal York Rd at Country Club Dr",,43.674650,-79.523452,,,,,,1
10282,5016,"Dundas St West at Humber Hill Ave",,43.664716,-79.501573,,,,,,1
10283,11626,"Sewells Rd at Hupfield Trail West Side",,43.814415,-79.213545,,,,,,1
10284,1293,"McCowan Rd at Eglinton Ave East South Side",,43.738320,-79.238182,,,,,,1
10285,490,"Bloor St West at Avenue Rd",,43.668840,-79.393879,,,,,,1
10286,1543,"Sheppard Ave East at Wilfred Ave",,43.764976,-79.394809,,,,,,1
10287,3505,"Dundas St West at Jane St",,43.665764,-79.490944,,,,,,1
10288,4640,"Steeles Ave East at Old Kennedy Rd",,43.825479,-79.299832,,,,,,1
10290,5344,"Lawrence Ave West at Bolingbroke Rd",,43.715134,-79.449300,,,,,,1
10292,2724,"Islington Ave at Kingsmoor Gate South Side",,43.740391,-79.566904,,,,,,2
10293,3830,"Islington Ave at Resources Rd South Side",,43.707793,-79.551878,,,,,,1
10294,7291,"Sheppard Ave West at Northover St",,43.741344,-79.501572,,,,,,1
10295,7591,"Carluke Cres at Fifeshire Rd (West)",,43.759914,-79.389549,,,,,,1
10296,6451,"Huntingwood Dr at Kennedy Rd",,43.795264,-79.293024,,,,,,1
10297,5450,"Leslie St at Esther Shiner Blvd",,43.769218,-79.364041,,,,,,1
10298,7977,"Military Trail at University of Toronto Scarborough",,43.785926,-79.186773,,,,,,1
10299,5704,"Midland Ave at Gilder Dr",,43.735967,-79.258633,,,,,,1
10300,3840,"Islington Ave at St Andrews Blvd",,43.701229,-79.548498,,,,,,1
10301,1271,"Markland Dr at Cherry Post Cres (North)",,43.633138,-79.582671,,,,,,1
10302,9019,"Yonge St at Lawrence Ave East North Side - Lawrence Station",,43.725377,-79.402115,,,,,,1
10303,8703,"Weston Rd at Ernest Dockray Ave",,43.690367,-79.498854,,,,,,1
10304,705,"Caledonia Rd at Bridgeland Ave South Side",,43.723356,-79.469773,,,,,,1
10306,486,"Bloor St East at Yonge St",,43.670340,-79.386640,,,,,,1
10307,8329,"Sutherland Dr at Hanna Rd",,43.701439,-79.365594,,,,,,1
10308,6766,"Pleasant View Dr at Brian Dr",,43.784614,-79.333107,,,,,,1
10309,10707,"Atkinson Ave at Rosedale Heights Dr (North)",,43.817483,-79.450148,,,,,,1
10310,7677,"Ellesmere Rd at Bellamy Rd North",,43.774537,-79.241437,,,,,,1
10312,6804,"Queen St East at Glen Manor Dr",,43.671698,-79.292442,,,,,,1
10313,130,"BATHURST ST AT EGLINTON AVE WEST NORTH SIDE",,43.701447,-79.425469,,,,,,1
10314,6777,"Prince Edward Dr South at Glenellen Dr West",,43.639644,-79.501717,,,,,,1
10315,4131,"Kennedy Rd at Trojan Gate",,43.804063,-79.298391,,,,,,1
10317,7473,"York Mills Rd at Sandfield Rd",,43.750689,-79.374746,,,,,,1
10318,8811,"Willowdale Ave at Newton Dr",,43.794240,-79.412223,,,,,,1
10319,4338,"Kipling Ave at Mattice Rd",,43.646894,-79.537407,,,,,,2
10320,1203,"Aukland Rd at Dundas St West",,43.638579,-79.538367,,,,,,1
10321,4784,"Avenue Rd at Hillhurst Blvd",,43.712201,-79.411793,,,,,,2
10322,3755,"Islington Ave at Allenby Ave",,43.711273,-79.553064,,,,,,1
10323,12603,"Markham Rd at Nashdene Rd",,43.820130,-79.245954,,,,,,2
10324,8294,"Steeles Ave West at Norfinch Dr",,43.773147,-79.531973,,,,,,1
10326,9259,"Martin Grove Rd at Gihon Spring Dr",,43.753916,-79.599856,,,,,,1
10327,2180,"Dundas St West at Subway Cres",,43.635838,-79.540100,,,,,,1
10328,8465,"Victoria Park Ave at Gordon Baker Rd",,43.810760,-79.339383,,,,,,1
10329,9666,"20 Lesmill Rd",,43.756615,-79.352929,,,,,,1
10330,9374,"Christie St at Tyrrel Ave",,43.678341,-79.424458,,,,,,1
10331,720,"Caledonia Rd at Glengrove Ave",,43.706807,-79.465456,,,,,,1
10332,4214,"Kingston Rd at Chine Dr",,43.713921,-79.245046,,,,,,1
10333,7342,"Spadina Rd at Bernard Ave",,43.672078,-79.405882,,,,,,1
10334,1477,"590 Rathburn Rd",,43.649652,-79.583489,,,,,,1
10335,5970,"Ossington Ave at Hallam St",,43.668114,-79.428289,,,,,,1
10336,4045,"Keele St at Wandle Ave",,43.731083,-79.482944,,,,,,1
10337,3322,"60 Belfield Rd",,43.703524,-79.569311,,,,,,1
10338,4231,"Kingston Rd at Hunt Club Dr",,43.683690,-79.276978,,,,,,1
10339,1162,"Islington Ave at Anglesey Blvd",,43.663860,-79.531702,,,,,,1
10340,40,"Annette St at Runnymede Rd",,43.659969,-79.480162,,,,,,1
10341,1802,"Cummer Ave at Bayview Ave",,43.792124,-79.393810,,,,,,1
10342,9280,"Antibes Dr (North) at Torresdale Ave",,43.781966,-79.449941,,,,,,1
10343,5501,"Lloyd Manor Rd at Rathburn Rd",,43.659216,-79.546634,,,,,,1
10344,2530,"Finch Ave East at Walkway to Sprucewood Crt",,43.794952,-79.322860,,,,,,1
10345,4858,"Carlaw Ave at Queen St East",,43.660953,-79.339939,,,,,,1
10347,8637,"Wellesley St East at Sherbourne St",,43.667166,-79.374485,,,,,,1
10348,11286,"Humberwood Blvd at Hullrick Dr (South)",,43.721747,-79.612820,,,,,,1
10349,7094,"Scarlett Rd at La Rose Ave",,43.686968,-79.513366,,,,,,2
10351,11043,"KIPLING AVE AT FINCH AVE WEST",,43.743074,-79.581786,,,,,,1
10353,6564,"Meadowvale Rd at Zoo Rd",,43.818114,-79.173192,,,,,,1
10355,13633,"Markham Rd at Elson St",,43.840339,-79.251667,,,,,,1
10356,10478,"STEELES AVE EAST AT MILLIKEN GO STATION",,43.824582,-79.302567,,,,,,2
10358,3938,"Jane St at William Cragg Dr North Side",,43.722732,-79.508890,,,,,,1
10359,6206,"The Westway at Wincott Dr",,43.687522,-79.549582,,,,,,1
10360,7851,"Hoskin Ave at Tower Rd - Wycliffe College",,43.664544,-79.395953,,,,,,1
10361,6551,"Marlee Ave at Roselawn Ave",,43.702311,-79.441199,,,,,,1
10362,5643,"Martin Grove Rd at Royalcrest Rd",,43.752422,-79.599501,,,,,,1
10363,8059,"Railside Rd (West) at Lawrence Ave East South Side",,43.740203,-79.324615,,,,,,2
10364,1324,"Midland Ave at Brussels Rd",,43.732556,-79.257169,,,,,,1
10365,1715,"Bayview Ave at Broadway Ave",,43.713964,-79.377724,,,,,,1
10368,2545,"Finch Ave East at Sandhurst Cir (East)",,43.809001,-79.262558,,,,,,1
10369,6829,"Queen St West at Peter St",,43.649220,-79.393771,,,,,,1
10370,7313,"Sherbourne St at Dundas St East",,43.658477,-79.371168,,,,,,1
10371,6994,"Royal York Rd at Eglinton Ave West",,43.682456,-79.526780,,,,,,1
10372,1857,"Danforth Rd at Medford Ave",,43.698709,-79.273571,,,,,,1
10373,3460,"Crow Trail at Tapscott Rd",,43.807819,-79.232668,,,,,,1
10374,2432,"Evans Ave at Bellman Ave East Side",,43.614250,-79.532809,,,,,,1
10375,2224,"The East Mall at West Deane Valley Rd",,43.666704,-79.572201,,,,,,1
10376,5856,"370 Norfinch Dr",,43.770049,-79.531849,,,,,,1
10377,10765,"Dovercourt Rd at Geary Ave",,43.670790,-79.433270,,,,,,1
10378,7527,"Belfield Rd at Attwell Dr",,43.698236,-79.591811,,,,,,1
10379,6947,"Rexdale Blvd at Martin Grove Rd",,43.713892,-79.580830,,,,,,1
10380,8086,"Sentinel Rd at Hucknall Rd (North)",,43.756990,-79.499016,,,,,,1
10381,9658,"20 Graydon Hall Dr",,43.762983,-79.345295,,,,,,1
10382,11341,"Opposite 4400 Dufferin St",,43.765369,-79.465972,,,,,,1
10383,2550,"Finch Ave East at Seneca Hill Dr - Opposite Seneca College",,43.793477,-79.350685,,,,,,1
10384,383,"Birchmount Rd at Bonniewood Rd South Side",,43.727370,-79.277056,,,,,,1
10385,6384,"Flemington Rd at Ranee Ave",,43.723093,-79.448443,,,,,,1
10386,8551,"Warden Ave at Comstock Rd",,43.721444,-79.284808,,,,,,1
10387,8760,"Weston Rd at Ray Ave",,43.688661,-79.494487,,,,,,1
10388,13638,"Markham Rd at Walkway to Clandfield St",,43.859253,-79.256305,,,,,,1
10390,10614,"Rexdale Blvd at Queen's Plate Dr (East)",,43.716605,-79.592338,,,,,,1
10391,10630,"North Queen St at Manstor Rd",,43.618510,-79.557597,,,,,,1
10392,5786,"Mortimer Ave at Linsmore Cres",,43.689443,-79.332075,,,,,,1
10393,8384,"Underhill Dr at Doonaree Dr",,43.745335,-79.325826,,,,,,1
10396,6714,"Pharmacy Ave at Innismore Cres",,43.735932,-79.301561,,,,,,1
10397,5827,"Mt Pleasant Rd at Lawrence Ave East South Side",,43.725748,-79.397165,,,,,,1
10398,7964,"McRae Dr at Sutherland Dr",,43.708420,-79.365512,,,,,,2
10399,9246,"2397 Finch Ave West - Finch/Weston Centre",,43.751703,-79.543560,,,,,,1
10400,4400,"Lansdowne Ave at Brandon Ave",,43.669207,-79.447534,,,,,,1
10401,10120,"Park Lawn Rd at The Queensway North Side",,43.629486,-79.490400,,,,,,2
10402,4356,"Kipling Ave at Prince George Dr South Side",,43.666968,-79.546487,,,,,,1
10403,492,"Bloor St West at Bathurst St",,43.665214,-79.411078,,,,,,1
10404,7885,"Keele St at Dovehouse Ave South Side",,43.749356,-79.487633,,,,,,2
10405,615,"Brimley Rd at Applefield Dr (North)",,43.768438,-79.260929,,,,,,1
10406,2064,"Dufferin St at Jane Osler Blvd - Yorkdale Shopping Centre",,43.724737,-79.457304,,,,,,1
10407,7315,"Sherbourne St at The Esplanade",,43.649212,-79.367441,,,,,,2
10408,8775,"Weston Rd at Victoria Blvd",,43.689497,-79.496388,,,,,,1
10409,5861,"115 Norfinch Dr",,43.761455,-79.529072,,,,,,1
10410,5708,"Midland Ave at Huntingwood Dr",,43.796901,-79.283225,,,,,,1
10411,6671,"Pharmacy Ave at Bolster Ave",,43.706560,-79.289600,,,,,,1
10412,2872,"McCowan Rd at Finch Ave East North Side",,43.808611,-79.266562,,,,,,1
10413,4527,"Petrolia Rd at Canarctic Dr",,43.776388,-79.488995,,,,,,1
10414,3727,"Horner Ave at Sheldon Ave",,43.602326,-79.542849,,,,,,1
10415,5333,"Lawrence Ave East at Woodcliff Pl West Side",,43.738509,-79.337564,,,,,,1
10416,10655,"The Queensway at Lady Bank Rd",,43.624445,-79.511558,,,,,,1
10417,5351,"Lawrence Ave West at Caledonia Rd West Side",,43.711463,-79.467181,,,,,,1
10418,5806,"Mt Pleasant Rd at Broadway Ave",,43.711019,-79.391043,,,,,,1
10420,8572,"Warden Ave at Hollis Ave North Side",,43.693189,-79.273040,,,,,,1
10421,2443,"Evans Ave at Gamma St",,43.612363,-79.541086,,,,,,1
10422,3156,"Victoria Park Ave at Sparks Ave",,43.808438,-79.338128,,,,,,1
10423,11256,"Dawes Rd at Crescent Town Rd",,43.696704,-79.297354,,,,,,1
10425,9417,"Dufferin St at Steeprock Dr",,43.761869,-79.465528,,,,,,1
10426,5499,"Lloyd Manor Rd at North Heights Rd",,43.663912,-79.549793,,,,,,1
10427,1102,"Gerrard St East at Parliament St",,43.662071,-79.366700,,,,,,2
10429,4047,"Keele St at Downsview Park Blvd",,43.736856,-79.484360,,,,,,1
10430,4755,"Airport Rd at Ripon St South Side",,43.705848,-79.645322,,,,,,2
10431,11696,"Brockport Dr at Belfield Rd North Side",,43.699977,-79.587936,,,,,,2
10432,390,"Birchmount Rd at Cass Ave",,43.778865,-79.296902,,,,,,1
10433,7369,"St Phillips Rd at Dixon Rd",,43.700006,-79.534443,,,,,,1
10434,10181,"Dundas St West at Grace St",,43.650581,-79.414220,,,,,,2
10435,6544,"Marlee Ave at Glengrove Ave South Side",,43.710515,-79.444518,,,,,,1
10436,625,"Brimley Rd at Eglinton Ave East North Side",,43.737162,-79.248253,,,,,,1
10438,3213,"Yonge St at Bloor St East North Side - Bloor Station",,43.670773,-79.386890,,,,,,1
10439,5141,"Laird Dr at Industrial St",,43.707189,-79.362124,,,,,,1
10440,14250,"Warden Ave at Cachet Pkwy (South)",,43.888521,-79.342407,,,,,,2
10441,4872,"Chisholm Ave at Epsom Ave",,43.692275,-79.304960,,,,,,1
10442,10152,"Queen St West at Beaty Ave",,43.639599,-79.441272,,,,,,1
10443,3009,"Park St at Atlee Ave",,43.711491,-79.250708,,,,,,2
10444,5633,"Martin Grove Rd at Racine Rd",,43.716605,-79.582177,,,,,,1
10445,659,"Broadview Ave at Pottery Rd South Side",,43.683554,-79.357145,,,,,,1
10447,14149,"7074 Warden Ave at Warden Centre Plaza",,43.822020,-79.324926,,,,,,1
10448,5690,"Midland Ave at Midwest Rd (North)",,43.765681,-79.270348,,,,,,1
10449,2962,"Morningside Ave at Opposite  Morningside Park",,43.780882,-79.191350,,,,,,1
10450,8333,"Sutherland Dr at Rolph Rd",,43.700225,-79.367249,,,,,,1
10451,6491,"Kingston Rd at Manse Rd",,43.775016,-79.177804,,,,,,1
10452,8584,"Warden Ave at Lupin Dr North Side",,43.765746,-79.302059,,,,,,1
10453,8132,"Spadina Ave at Sussex Ave South Side",,43.664224,-79.402616,,,,,,2
10454,12161,"Atkinson Ave at Centre St",,43.812488,-79.443473,,,,,,1
10456,6307,"140 Commander Blvd",,43.794904,-79.268618,,,,,,1
10458,157,"Bathurst St at Invermay Ave",,43.741617,-79.435168,,,,,,1
10459,3209,"Yonge St at Alexander St",,43.662802,-79.383587,,,,,,1
10460,2916,"Midland Ave at St Clair Ave East  South Side",,43.718401,-79.251308,,,,,,1
10462,2146,"Dundas St West at Beverley St",,43.653710,-79.393961,,,,,,2
10463,8437,"Victoria Park Ave at Cassandra Blvd",,43.754257,-79.313859,,,,,,1
10464,6955,"400 Rockcliffe Blvd - Rockcliffe Middle School",,43.674444,-79.488405,,,,,,1
10466,3692,"Grenoble Dr at Spanbridge Rd North Side",,43.713269,-79.326740,,,,,,1
10467,5720,"Midland Ave at McNicoll Ave",,43.814436,-79.292004,,,,,,1
10468,10621,"North Queen St at The Queensway North Side",,43.615110,-79.556375,,,,,,1
10469,4093,"Kennedy Rd at Landseer Rd South Side",,43.734685,-79.269149,,,,,,1
10470,7089,"Scarlett Rd at Eglinton Ave West",,43.684124,-79.511769,,,,,,1
10471,8271,"Steeles Ave West at Fenmar Dr East Side",,43.766574,-79.563755,,,,,,1
10472,5881,"131 Oakdale Rd",,43.742731,-79.525905,,,,,,1
10473,106,"Bathurst St at Chabad Gate",,43.799280,-79.447256,,,,,,1
10474,6751,"Pharmacy Ave at St Clair Ave East",,43.709678,-79.290706,,,,,,1
10476,7270,"Sheppard Ave West at Bryant St West Side",,43.754543,-79.443751,,,,,,1
10477,2187,"Dundas St West at Sheridan Ave",,43.649841,-79.433512,,,,,,2
10478,5969,"Ossington Ave at Hallam St",,43.667784,-79.427976,,,,,,1
10479,8693,"Weston Rd at Aura Lea Blvd",,43.723246,-79.536833,,,,,,1
10480,2239,"Eglinton Ave East at Bayview Ave",,43.711241,-79.376821,,,,,,1
10482,6783,"Prince Edward Dr South at Kingslea Gardens",,43.640679,-79.501964,,,,,,1
10483,11914,"Front St East at Parliament St",,43.651418,-79.362968,,,,,,1
10484,8246,"Steeles Ave East at Willowdale Ave",,43.799130,-79.414582,,,,,,1
10485,11106,"Three Valleys Dr at Groveland Cres",,43.751639,-79.335076,,,,,,1
10486,6263,"Berry Rd at Prince Edward Dr South",,43.634927,-79.499316,,,,,,1
10487,2892,"McNicoll Ave at Leslie St",,43.801451,-79.370452,,,,,,1
10488,8911,"Woodbine Ave at Columbine Ave",,43.671861,-79.307149,,,,,,2
10489,6649,"Parliament St at St James Ave South Side",,43.669650,-79.370267,,,,,,1
10490,6895,"The Queensway at Islington Ave",,43.623790,-79.514540,,,,,,1
10491,13622,"Flemington Rd at Dynasty Lane",,43.718814,-79.446740,,,,,,1
10492,2423,"Emmett Ave at Verona Ave",,43.688587,-79.503988,,,,,,1
10493,4721,"Wynford Dr at Eglinton Ave East",,43.725060,-79.325722,,,,,,1
10496,3230,"Yonge St at College Park",,43.659905,-79.382592,,,,,,1
10497,9464,"Cosburn Ave at Coxwell Ave",,43.694223,-79.327828,,,,,,1
10498,4156,"King St West at Bathurst St",,43.644142,-79.401890,,,,,,1
10500,4653,"Symington Ave at Adrian Ave",,43.667821,-79.452188,,,,,,1
10501,9852,"Murison Blvd at Usherwood Crt East Side",,43.799730,-79.206015,,,,,,1
10502,5459,"Leslie St at Marshfield Crt",,43.732103,-79.355219,,,,,,2
10503,3069,"Queen St East at Sackville St",,43.656346,-79.361351,,,,,,1
10504,9146,"4148 Jane St",,43.759590,-79.518409,,,,,,1
10505,5943,"O'Connor Dr at Woodbine Ave West Side",,43.699971,-79.319573,,,,,,1
10506,4229,"Kingston Rd at Guildwood Pkwy East Side",,43.749870,-79.205505,,,,,,1
10507,14092,"Pearson Airport Terminal 1 (Ground Level Column R4)",,43.681739,-79.611041,,,,,,1
10508,9452,"Cosburn Ave at Linsmore Cres",,43.692571,-79.334938,,,,,,1
10509,314,"Bayview Ave at Ruddington Dr South Side",,43.787767,-79.392800,,,,,,1
10510,6901,"1611 The Queensway",,43.616891,-79.543869,,,,,,1
10511,6703,"Pharmacy Ave at Finch Ave East",,43.794107,-79.325661,,,,,,1
10512,8741,"Weston Rd at Lanyard Rd",,43.748184,-79.541419,,,,,,1
10513,4779,"Avenue Rd at Glengrove Ave West",,43.716875,-79.413205,,,,,,2
10514,9398,"Evans Ave at Ourland Ave",,43.619134,-79.509280,,,,,,2
10515,12343,"Concord Ave at Bloor St West",,43.661880,-79.426954,,,,,,1
10516,4432,"Le Page Crt at Keele St",,43.758192,-79.489184,,,,,,1
10517,10243,"Middlefield Rd at Newmill Gate",,43.825134,-79.264109,,,,,,1
10518,3046,"Queen St East at Empire Ave",,43.659991,-79.344501,,,,,,1
10519,2737,"Jane St at Harding Ave",,43.699747,-79.503069,,,,,,1
10521,8650,"Wellesworth Dr at Faversham Cres North Side",,43.658794,-79.579390,,,,,,1
10522,9079,"York Mills Rd at Lochinvar Cres",,43.757624,-79.339319,,,,,,2
10523,9623,"McCowan Rd at Triton Rd",,43.775532,-79.252861,,,,,,1
10525,11719,"1155 Albion Rd",,43.737594,-79.568196,,,,,,1
10526,1856,"Danforth Rd at Medford Ave",,43.699130,-79.273592,,,,,,2
10527,10956,"Littles Rd at Sewells Rd",,43.819011,-79.205405,,,,,,1
10528,5170,"Lake Shore Blvd West at Fifth St",,43.601151,-79.503113,,,,,,1
10529,9207,"Forthbridge Cres at Calvington Dr",,43.727781,-79.504181,,,,,,2
10533,1891,"Dawes Rd at Donora Dr South Side",,43.700206,-79.297083,,,,,,1
10535,8674,"The West Mall at Eva Rd",,43.639177,-79.564597,,,,,,1
10536,3861,"4800 Jane St",,43.771080,-79.521004,,,,,,1
10537,10996,"Bayview Ave at Fifeshire Rd (North)",,43.760825,-79.386863,,,,,,1
10538,4979,"Dixon Rd at City View Dr",,43.690404,-79.576877,,,,,,1
10539,129,"Bathurst St at Dupont St",,43.673241,-79.414496,,,,,,1
10540,983,"Dufferin St at Stanstead Dr",,43.763075,-79.465455,,,,,,1
10541,342,"Bellamy Rd North at Ben Alder Dr",,43.760089,-79.236288,,,,,,1
10542,3093,"Rexleigh Dr at Ferris Rd North Side",,43.703047,-79.304808,,,,,,1
10543,6058,"Sheppard Ave West at Arleta Ave",,43.741662,-79.501303,,,,,,1
10544,8766,"Weston Rd at Sheppard Ave West",,43.733471,-79.538003,,,,,,1
10545,2154,"Dundas St West at Chestnut St",,43.655337,-79.385866,,,,,,2
10546,1305,"McCowan Rd at Martindale Rd",,43.732748,-79.235490,,,,,,2
10547,2755,"Kennedy Rd at Corvette Ave",,43.725354,-79.265159,,,,,,1
10548,119,"Bathurst St at Dell Park Ave South Side",,43.717295,-79.429418,,,,,,1
10549,5041,"East Ave at Ridgewood Rd North Side",,43.792319,-79.136383,,,,,,2
10551,4816,"Brimley Rd at Brimwood Blvd",,43.810933,-79.279562,,,,,,1
10552,11939,"Ian MacDonald Blvd at The Chimneystack Rd",,43.776239,-79.500549,,,,,,2
10553,6737,"Pharmacy Ave at Pinemeadow Blvd",,43.792638,-79.324805,,,,,,1
10554,5414,"Lawrence Ave West at Weston Rd",,43.699921,-79.516784,,,,,,1
10555,4419,"Lawrence Ave East at Ling Rd",,43.769003,-79.182930,,,,,,1
10556,2464,"Faywood Blvd at Bainbridge Ave",,43.748250,-79.449868,,,,,,2
10557,5705,"Midland Ave at Goodland Gate",,43.779038,-79.275377,,,,,,1
10558,1163,"50 Cordova Ave",,43.647746,-79.524319,,,,,,1
10559,5791,"Mortimer Ave at Pape Ave",,43.685850,-79.347273,,,,,,1
10560,5500,"Lloyd Manor Rd at Princess Margaret Blvd",,43.667433,-79.552100,,,,,,2
10561,9367,"McCowan Rd at Sandhurst Cir (North)",,43.811768,-79.269357,,,,,,1
10562,3456,"Coronation Dr at Wallsend Dr",,43.764615,-79.167327,,,,,,1
10563,3658,"Glencairn Ave at Haven Rd East Side",,43.706089,-79.458048,,,,,,1
10564,997,"Dupont St at Bathurst St",,43.673237,-79.414218,,,,,,1
10565,7001,"Royal York Rd at Hillside Ave",,43.610167,-79.495940,,,,,,1
10566,2164,"Dundas St West at Gladstone Ave",,43.649516,-79.429975,,,,,,2
10567,9967,"Lawrence Ave East at Stotts Ter",,43.782983,-79.128003,,,,,,2
10568,13635,"Markham Rd at New Delhi Dr",,43.847625,-79.253436,,,,,,1
10569,7157,"Sheppard Ave East at Blue Ridge Rd",,43.769539,-79.374392,,,,,,2
10570,1300,"McCowan Rd at Invergordon Ave",,43.787318,-79.257047,,,,,,1
10571,9457,"Barrington Ave at Secord Ave",,43.692496,-79.302235,,,,,,1
10572,11253,"Opposite 65 Passmore Ave",,43.819548,-79.300258,,,,,,1
10573,4879,"Church St at Grattan St",,43.705597,-79.519976,,,,,,2
10574,6189,"The Westway at Hartsdale Dr",,43.688072,-79.544879,,,,,,1
10575,2108,"Dufferin St at Wilson Ave",,43.731811,-79.458665,,,,,,1
10576,3870,"Jane St at Chalkfarm Dr (North) South Side",,43.728927,-79.510792,,,,,,1
10577,10128,"134 Park Lawn Rd",,43.626778,-79.487561,,,,,,1
10578,8752,"Weston Rd at Birdstone Cres (North)",,43.674018,-79.469132,,,,,,1
10579,1292,"McCowan Rd at Cree Ave",,43.730820,-79.235000,,,,,,2
10581,7923,"Lawson Rd at Brumwell St East Side",,43.788178,-79.147254,,,,,,1
10582,7457,"Woodsworth Rd at Northey Dr (West)",,43.764973,-79.370236,,,,,,1
10583,5431,"Leslie St at Clansman Blvd",,43.796452,-79.369363,,,,,,1
10584,378,"Birchmount Rd at Bay Mills Blvd",,43.783702,-79.299549,,,,,,1
10585,11094,"Scarborough Golf Club Rd at Chandler Dr",,43.764833,-79.216530,,,,,,1
10586,2193,"Dundas St West at University Ave - St Patrick Station",,43.654679,-79.388742,,,,,,2
10588,5359,"Lawrence Ave West at Duckworth St",,43.703460,-79.500152,,,,,,1
10589,3975,"Keele St at Densley Ave",,43.702868,-79.476582,,,,,,1
10590,148,"Bathurst St at Harbord St",,43.661420,-79.409618,,,,,,2
10591,2052,"Dufferin St at Gibson St North Side",,43.690767,-79.448119,,,,,,1
10592,8336,"SWEENEY DR AT WYNDCLIFF CRES",,43.735496,-79.317251,,,,,,1
10593,11508,"Humberwood Blvd at Humberline Dr",,43.733428,-79.618516,,,,,,1
10594,6858,"Queen St West at University Ave - Osgoode Station",,43.650683,-79.386931,,,,,,1
10595,3670,"Greenwood Ave at Danforth Ave South Side",,43.680835,-79.332195,,,,,,1
10596,722,"Caledonia Rd at Innes Ave",,43.681143,-79.457264,,,,,,1
10597,8421,"Vaughan Rd at St Clair Ave West North Side",,43.683145,-79.420586,,,,,,1
10598,7877,"John Garland Blvd at Mosque Cres (North) North Side",,43.732580,-79.592318,,,,,,1
10599,9145,"Jane St at Outlook Ave",,43.678878,-79.496666,,,,,,1
10600,1145,"Highview Ave at Aylesworth Ave",,43.700097,-79.264268,,,,,,1
10601,4613,"Spadina Rd at Lonsdale Rd",,43.688574,-79.412538,,,,,,1
10602,4930,"Culford Rd at Lawrence Ave West South Side",,43.705907,-79.487538,,,,,,1
10603,6620,"6070 Kingston Rd",,43.783338,-79.169415,,,,,,1
10605,6732,"Opposite 3370 Pharmacy Ave",,43.805715,-79.331356,,,,,,1
10606,7545,"Opposite 50 Beth Nealson Dr",,43.711723,-79.345733,,,,,,2
10607,8451,"Victoria Park Ave at Edge Park Ave",,43.717518,-79.299514,,,,,,1
10608,6495,"Kingston Rd at Morningside Ave",,43.770998,-79.186736,,,,,,1
10609,7494,"Arrow Rd at Deerhide Cres (North)",,43.749539,-79.532980,,,,,,1
10610,4530,"Petrolia Rd at Wildcat Rd",,43.778354,-79.488489,,,,,,1
10611,713,"Caledonia Rd at Corby Ave",,43.684568,-79.458579,,,,,,2
10612,10921,"Middlefield Rd at Steeles Ave East North Side",,43.833459,-79.267992,,,,,,1
